X	Displacement
35.79	-1019.69058858576
35.795	-1019.70574492436
35.8	-1019.71898195274
35.805	-1019.72974221959
35.81	-1019.73715447136
35.815	-1019.74023441385
35.82	-1019.73875788725
35.825	-1019.73187313372
35.83	-1019.71920592009
35.835	-1019.70066462946
35.84	-1019.6757405368
35.845	-1019.64449794536
35.85	-1019.60643007578
35.855	-1019.56081576094
35.86	-1019.50781871536
35.865	-1019.44709978313
35.87	-1019.37811515215
35.875	-1019.30095642034
35.88	-1019.21504859287
35.885	-1019.11985761203
35.89	-1019.01501703704
35.895	-1018.89943732221
35.9	-1018.77304049309
35.905	-1018.63538603685
35.91	-1018.485318138
35.915	-1018.3226555195
35.92	-1018.14647820805
35.925	-1017.95601241571
35.93	-1017.75093653013
35.935	-1017.52982380976
35.94	-1017.29212265334
35.945	-1017.03732824025
35.95	-1016.76380528794
35.955	-1016.47131404852
35.96	-1016.15909242102
35.965	-1015.8259007733
35.97	-1015.47165332541
35.975	-1015.09511630177
35.98	-1014.69591157789
35.985	-1014.27401965019
35.99	-1013.82825741827
35.995	-1013.35867943424
36	-1012.86512195809
36.005	-1012.34712110302
36.01	-1011.80511149653
36.015	-1011.23867212806
36.02	-1010.64768019474
36.025	-1010.03289191544
36.03	-1009.39407728689
36.035	-1008.73174304658
36.04	-1008.04661228831
36.045	-1007.33855830808
36.05	-1006.60900586321
36.055	-1005.85926666711
36.06	-1005.08987865309
36.065	-1004.30240106374
36.07	-1003.49820603556
36.075	-1002.67883721649
36.08	-1001.84596688652
36.085	-1001.00077617487
36.09	-1000.14555133343
36.095	-999.282327180528
36.1	-998.412319919413
36.105	-997.537767072438
36.11	-996.660732688456
36.115	-995.782986503239
36.12	-994.906882984149
36.125	-994.033967724809
36.13	-993.16616444529
36.135	-992.306151163106
36.14	-991.455370175848
36.145	-990.615519112519
36.15	-989.788188395171
36.155	-988.974781342996
36.16	-988.177537427268
36.165	-987.397386343647
36.17	-986.635177878806
36.175	-985.892428395838
36.18	-985.169938938795
36.185	-984.46863724788
36.19	-983.789332175903
36.195	-983.132316079179
36.2	-982.498887025409
36.205	-981.890436633726
36.21	-981.307237758161
36.215	-980.750557286967
36.22	-980.221933018087
36.225	-979.722719537902
36.23	-979.254575493746
36.235	-978.81830778297
36.24	-978.415847927867
36.245	-978.049548450148
36.25	-977.720557334327
36.255	-977.430977614196
36.26	-977.183000031486
36.265	-976.97857364223
36.27	-976.820341373571
36.275	-976.709909248731
36.28	-976.649117174412
36.285	-976.640656810567
36.29	-976.686194596937
36.295	-976.787757552896
36.3	-976.947216771134
36.305	-977.165920997816
36.31	-977.446476124062
36.315	-977.790429702226
36.32	-978.198639311389
36.325	-978.673149511205
36.33	-979.215188198444
36.335	-979.8259520937
36.34	-980.506659355685
36.345	-981.257481481512
36.35	-982.079849068711
36.355	-982.975128400457
36.36	-983.94323760445
36.365	-984.984597675534
36.37	-986.099409354431
36.375	-987.287964984373
36.38	-988.550389288392
36.385	-989.88565314386
36.39	-991.293776032131
36.395	-992.774603964326
36.4	-994.326686815128
36.405	-995.949611366408
36.41	-997.64299558603
36.415	-999.406151431985
36.42	-1001.23906914529
36.425	-1003.14045062946
36.43	-1005.10921413775
36.435	-1007.14595802002
36.44	-1009.25023591993
36.445	-1011.42145921004
36.45	-1013.65930043122
36.455	-1015.96296434761
36.46	-1018.33302202415
36.465	-1020.76929608166
36.47	-1023.27057807397
36.475	-1025.83722271958
36.48	-1028.46913059609
36.485	-1031.16612627978
36.49	-1033.92846508767
36.495	-1036.75507501107
36.5	-1039.6458839223
36.505	-1042.60117636563
36.51	-1045.61980627016
36.515	-1048.70146567252
36.52	-1051.84563805856
36.525	-1055.0518595284
36.53	-1058.32040683394
36.535	-1061.64965248504
36.54	-1065.03849525231
36.545	-1068.48693317572
36.55	-1071.99378120595
36.555	-1075.55800437036
36.56	-1079.17824609504
36.565	-1082.85323946297
36.57	-1086.58269210215
36.575	-1090.36522015381
36.58	-1094.19914935048
36.585	-1098.08374682499
36.59	-1102.01764626539
36.595	-1105.99906036032
36.6	-1110.02582172958
36.605	-1114.09543359606
36.61	-1118.20638541138
36.615	-1122.35622328122
36.62	-1126.54098473272
36.625	-1130.75740115432
36.63	-1135.00199344456
36.635	-1139.27074649994
36.64	-1143.55933141793
36.645	-1147.86199061995
36.65	-1152.17354346329
36.655	-1156.48917767732
36.66	-1160.80219623206
36.665	-1165.10610285918
36.67	-1169.39468975339
36.675	-1173.66165359927
36.68	-1177.90065599428
36.685	-1182.10368818718
36.69	-1186.26372376088
36.695	-1190.37489599728
36.7	-1194.42998551986
36.705	-1198.42188794168
36.71	-1202.34357100215
36.715	-1206.18881909705
36.72	-1209.95256462433
36.725	-1213.62781819965
36.73	-1217.20834472306
36.735	-1220.68941378507
36.74	-1224.06547830681
36.745	-1227.33199888604
36.75	-1230.48368768295
36.755	-1233.51575386826
36.76	-1236.42553303814
36.765	-1239.20917575708
36.77	-1241.86253438521
36.775	-1244.38279055073
36.78	-1246.76763848704
36.785	-1249.01474514593
36.79	-1251.1217034137
36.795	-1253.0860983777
36.8	-1254.90680540512
36.805	-1256.58301756657
36.81	-1258.11273314661
36.815	-1259.49459363222
36.82	-1260.72781937562
36.825	-1261.8124376473
36.83	-1262.74853614409
36.835	-1263.5341521322
36.84	-1264.16913552059
36.845	-1264.65483505542
36.85	-1264.99061143076
36.855	-1265.1768739414
36.86	-1265.21411178784
36.865	-1265.10277519218
36.87	-1264.84493015546
36.875	-1264.44107561952
36.88	-1263.89243754202
36.885	-1263.2016529968
36.89	-1262.37034749956
36.895	-1261.40083653597
36.9	-1260.29518026361
36.905	-1259.0556707713
36.91	-1257.68588653647
36.915	-1256.18834769448
36.92	-1254.56526057843
36.925	-1252.82006138803
36.93	-1250.956402676
36.935	-1248.97790970364
36.94	-1246.88843381679
36.945	-1244.69146189035
36.95	-1242.39155669135
36.955	-1239.9936630013
36.96	-1237.50143531531
36.965	-1234.9197755321
36.97	-1232.25373173903
36.975	-1229.50819024348
36.98	-1226.68911128948
36.985	-1223.8012057718
36.99	-1220.8500129416
36.995	-1217.84211480071
37	-1214.783007711
37.005	-1211.67834006312
37.01	-1208.53303129938
37.015	-1205.35247839323
37.02	-1202.14309572631
37.025	-1198.90967020126
37.03	-1195.65732591006
37.035	-1192.39188276468
37.04	-1189.11815691466
37.045	-1185.84093722136
37.05	-1182.56475916039
37.055	-1179.29404516021
37.06	-1176.03396804558
37.065	-1172.78857796852
37.07	-1169.56075174293
37.075	-1166.35474807815
37.08	-1163.17430527613
37.085	-1160.02288487253
37.09	-1156.90434602194
37.095	-1153.82063972279
37.1	-1150.77524115971
37.105	-1147.77200558292
37.11	-1144.81294442044
37.115	-1141.90101244623
37.12	-1139.03863234639
37.125	-1136.22827552674
37.13	-1133.47259465905
37.135	-1130.77290340235
37.14	-1128.13129894697
37.145	-1125.54975179032
37.15	-1123.02894994236
37.155	-1120.56974317995
37.16	-1118.17268307885
37.165	-1115.83837383893
37.17	-1113.56765159459
37.175	-1111.35993161622
37.18	-1109.21422570851
37.185	-1107.1300485302
37.19	-1105.10643917415
37.195	-1103.14260825777
37.2	-1101.23728302382
37.205	-1099.38823956034
37.21	-1097.59412130324
37.215	-1095.85288756849
37.22	-1094.16141203204
37.225	-1092.51742595676
37.23	-1090.91823960285
37.235	-1089.3609839266
37.24	-1087.84271386005
37.245	-1086.35973784658
37.25	-1084.909284295
37.255	-1083.48822688128
37.26	-1082.09280388439
37.265	-1080.72019302816
37.27	-1079.36665403296
37.275	-1078.02880524333
37.28	-1076.7044149549
37.285	-1075.38953238506
37.29	-1074.08085384498
37.295	-1072.77595857522
37.3	-1071.47152924124
37.305	-1070.16516066843
37.31	-1068.85412414185
37.315	-1067.53561687781
37.32	-1066.20758454981
37.325	-1064.86718150117
37.33	-1063.5119343451
37.335	-1062.13999924174
37.34	-1060.74897297195
37.345	-1059.33703313726
37.35	-1057.90256589
37.355	-1056.44325181785
37.36	-1054.9580462003
37.365	-1053.44604270974
37.37	-1051.90558851685
37.375	-1050.33579677668
37.38	-1048.73555845761
37.385	-1047.10419916663
37.39	-1045.44143627633
37.395	-1043.74633420896
37.4	-1042.01903718003
37.405	-1040.25984143388
37.41	-1038.46841367118
37.415	-1036.64521970867
37.42	-1034.79023224707
37.425	-1032.90390344761
37.43	-1030.98773212982
37.435	-1029.04202624137
37.44	-1027.06797275826
37.445	-1025.06772928731
37.45	-1023.0425042361
37.455	-1020.99421937249
37.46	-1018.92465418341
37.465	-1016.83553358928
37.47	-1014.73002676162
37.475	-1012.60984107401
37.48	-1010.47657670293
37.485	-1008.33311045573
37.49	-1006.18136020899
37.495	-1004.0241540536
37.5	-1001.86411736988
37.505	-999.702821100506
37.51	-997.542828257078
37.515	-995.386148325232
37.52	-993.234586127839
37.525	-991.090349940374
37.53	-988.954811899306
37.535	-986.82976709272
37.54	-984.717166525567
37.545	-982.618195211839
37.55	-980.53456053168
37.555	-978.46754691035
37.56	-976.418095733763
37.565	-974.387850054621
37.57	-972.377651850836
37.575	-970.38873097791
37.58	-968.423005309156
37.585	-966.481291493067
37.59	-964.564883699503
37.595	-962.675128722438
37.6	-960.813129721225
37.605	-958.981196324984
37.61	-957.180525244499
37.615	-955.412135832292
37.62	-953.677758855545
37.625	-951.978224601921
37.63	-950.315228754771
37.635	-948.690186326809
37.64	-947.103830156426
37.645	-945.557787701695
37.65	-944.053327796518
37.655	-942.591536053428
37.66	-941.173987303116
37.665	-939.801936737045
37.67	-938.476547940897
37.675	-937.199403547585
37.68	-935.971554085811
37.685	-934.794539312247
37.69	-933.669969144686
37.695	-932.59850040383
37.7	-931.582167911271
37.705	-930.622626416501
37.71	-929.721006357213
37.715	-928.879714824879
37.72	-928.100351999232
37.725	-927.384894217913
37.73	-926.735775857275
37.735	-926.154380747311
37.74	-925.642901585212
37.745	-925.203885787962
37.75	-924.838982255022
37.755	-924.550212155734
37.76	-924.339813012451
37.765	-924.209521442385
37.77	-924.161477512079
37.775	-924.197328162265
37.78	-924.318749580554
37.785	-924.52783311376
37.79	-924.825703362625
37.795	-925.214100829121
37.8	-925.694395700801
37.805	-926.267486487336
37.81	-926.934757018719
37.815	-927.696708192243
37.82	-928.554213178349
37.825	-929.508277680579
37.83	-930.558993290328
37.835	-931.706650401905
37.84	-932.951765500695
37.845	-934.294192393499
37.85	-935.734157156999
37.855	-937.271478510898
37.86	-938.905715955458
37.865	-940.637035147571
37.87	-942.464073666591
37.875	-944.386209743598
37.88	-946.403306929995
37.885	-948.513727997606
37.89	-950.716453561861
37.895	-953.010045194233
37.9	-955.392456354105
37.905	-957.862848929359
37.91	-960.419386879087
37.915	-963.059637753622
37.92	-965.782531499745
37.925	-968.58548557806
37.93	-971.465866777248
37.935	-974.421692874322
37.94	-977.450348201513
37.945	-980.550055192056
37.95	-983.71788242371
37.955	-986.95047748136
37.96	-990.245778226487
37.965	-993.600872735864
37.97	-997.012453426073
37.975	-1000.47773311131
37.98	-1003.993295049
37.985	-1007.5562916303
37.99	-1011.16360626921
37.995	-1014.8113174202
38	-1018.49641180964
38.005	-1022.21518034392
38.01	-1025.96417314883
38.015	-1029.7401917772
38.02	-1033.53898918769
38.025	-1037.35766514733
38.03	-1041.19334476565
38.035	-1045.04166600193
38.04	-1048.89922966045
38.045	-1052.76290941388
38.05	-1056.62938402657
38.055	-1060.49584098
38.06	-1064.35844058656
38.065	-1068.21425337619
38.07	-1072.06155634862
38.075	-1075.89705556288
38.08	-1079.71770265497
38.085	-1083.52131855446
38.09	-1087.30522717052
38.095	-1091.06744628016
38.1	-1094.80541673102
38.105	-1098.51629092077
38.11	-1102.19857389567
38.115	-1105.84990921393
38.12	-1109.46794823598
38.125	-1113.05061518413
38.13	-1116.59528464275
38.135	-1120.10045386241
38.14	-1123.56426341189
38.145	-1126.98411516043
38.15	-1130.35852000104
38.155	-1133.68557173498
38.16	-1136.96288858448
38.165	-1140.18880212231
38.17	-1143.36092666959
38.175	-1146.47731703938
38.18	-1149.53657573373
38.185	-1152.53600327803
38.19	-1155.47361159928
38.195	-1158.34788041104
38.2	-1161.15652733374
38.205	-1163.89758573249
38.21	-1166.56872840258
38.215	-1169.16811150414
38.22	-1171.69442524718
38.225	-1174.14547106878
38.23	-1176.51982418939
38.235	-1178.81613387862
38.24	-1181.03227563577
38.245	-1183.1673762649
38.25	-1185.22014546195
38.255	-1187.18841584997
38.26	-1189.07142727366
38.265	-1190.86816035499
38.27	-1192.57726047226
38.275	-1194.19808246625
38.28	-1195.72970246908
38.285	-1197.17208343361
38.29	-1198.52506356549
38.295	-1199.78763713239
38.3	-1200.9603401187
38.305	-1202.04356231693
38.31	-1203.03726862886
38.315	-1203.9422191843
38.32	-1204.75851337032
38.325	-1205.48713740127
38.33	-1206.12965636977
38.335	-1206.68633338527
38.34	-1207.15826965492
38.345	-1207.54689188496
38.35	-1207.85296994979
38.355	-1208.07818198922
38.36	-1208.22369548024
38.365	-1208.29034851272
38.37	-1208.27999073469
38.375	-1208.19380327213
38.38	-1208.03313096681
38.385	-1207.80001643927
38.39	-1207.49581233024
38.395	-1207.12251837096
38.4	-1206.68188871563
38.405	-1206.17517660354
38.41	-1205.60516723952
38.415	-1204.9738116318
38.42	-1204.28270216116
38.425	-1203.5342459158
38.43	-1202.73023797073
38.435	-1201.87337778157
38.44	-1200.96617963041
38.445	-1200.01046394127
38.45	-1199.00934726811
38.455	-1197.96547448371
38.46	-1196.88117081183
38.465	-1195.75985880648
38.47	-1194.60421843407
38.475	-1193.41689262503
38.48	-1192.20113241205
38.485	-1190.95988087884
38.49	-1189.69686657946
38.495	-1188.41527428659
38.5	-1187.11796327712
38.505	-1185.80914743197
38.51	-1184.49214015909
38.515	-1183.17010868432
38.52	-1181.84721621014
38.525	-1180.52701002797
38.53	-1179.21332784774
38.535	-1177.90990602901
38.54	-1176.61993128356
38.545	-1175.34736021198
38.55	-1174.09537563478
38.555	-1172.86675106654
38.56	-1171.66453679138
38.565	-1170.49084169967
38.57	-1169.34843150378
38.575	-1168.23993549495
38.58	-1167.16662055489
38.585	-1166.13051954974
38.59	-1165.13369263705
38.595	-1164.17707145486
38.6	-1163.26198330794
38.605	-1162.38927407205
38.61	-1161.55926532748
38.615	-1160.77301931282
38.62	-1160.03024170385
38.625	-1159.33060114037
38.63	-1158.67479342802
38.635	-1158.06237027138
38.64	-1157.49325759056
38.645	-1156.96680048173
38.65	-1156.48173982355
38.655	-1156.03841669533
38.66	-1155.63605144927
38.665	-1155.27343954361
38.67	-1154.95003522058
38.675	-1154.66457936209
38.68	-1154.4168263735
38.685	-1154.20612915972
38.69	-1154.03109996416
38.695	-1153.89174851376
38.7	-1153.78729516727
38.705	-1153.71675173264
38.71	-1153.67978685295
38.715	-1153.67530903356
38.72	-1153.70320521294
38.725	-1153.76304268375
38.73	-1153.85309844571
38.735	-1153.97290276201
38.74	-1154.12160777921
38.745	-1154.29788811596
38.75	-1154.50101674856
38.755	-1154.72887501329
38.76	-1154.98011414175
38.765	-1155.25417863483
38.77	-1155.54894788316
38.775	-1155.86277491068
38.78	-1156.19391528554
38.785	-1156.54002815403
38.79	-1156.89968873662
38.795	-1157.27094404738
38.8	-1157.65124468837
38.805	-1158.03917756701
38.81	-1158.43309180942
38.815	-1158.83089799547
38.82	-1159.23108558006
38.825	-1159.63168988048
38.83	-1160.03150635495
38.835	-1160.42937529011
38.84	-1160.82299676614
38.845	-1161.21108827465
38.85	-1161.59261094514
38.855	-1161.96634659665
38.86	-1162.3309464608
38.865	-1162.68458228909
38.87	-1163.02637309315
38.875	-1163.35511237902
38.88	-1163.66893682092
38.885	-1163.96667696089
38.89	-1164.24674429375
38.895	-1164.50777055865
38.9	-1164.74885916932
38.905	-1164.96795188508
38.91	-1165.16360832521
38.915	-1165.33513850861
38.92	-1165.48082333937
38.925	-1165.59918930186
38.93	-1165.68851339907
38.935	-1165.74694595093
38.94	-1165.77384374714
38.945	-1165.76755980836
38.95	-1165.72603784939
38.955	-1165.64890558923
38.96	-1165.53537947898
38.965	-1165.38411464153
38.97	-1165.19430805188
38.975	-1164.9649305874
38.98	-1164.69590037579
38.985	-1164.38729925403
38.99	-1164.03842748986
38.995	-1163.64995165839
39	-1163.22198674134
39.005	-1162.75431832675
39.01	-1162.24798329763
39.015	-1161.7029933331
39.02	-1161.12039312491
39.025	-1160.50176530926
39.03	-1159.84745096218
39.035	-1159.15906389276
39.04	-1158.43810487274
39.045	-1157.68605907922
39.05	-1156.90546613677
39.055	-1156.09784825851
39.06	-1155.26533576639
39.065	-1154.41100622613
39.07	-1153.53654167212
39.075	-1152.64405683492
39.08	-1151.73604066721
39.085	-1150.81470924666
39.09	-1149.88268406229
39.095	-1148.94149902403
39.1	-1147.99336241716
39.105	-1147.04107698679
39.11	-1146.08623901155
39.115	-1145.13116007602
39.12	-1144.17818295731
39.125	-1143.2289896898
39.13	-1142.2862660834
39.135	-1141.35218533958
39.14	-1140.42824043111
39.145	-1139.5172652891
39.15	-1138.62127718506
39.155	-1137.74196790124
39.16	-1136.88199011263
39.165	-1136.0427568863
39.17	-1135.22641413556
39.175	-1134.43541766835
39.18	-1133.67052370681
39.185	-1132.93345521918
39.19	-1132.22590593009
39.195	-1131.54888544419
39.2	-1130.90406605125
39.205	-1130.29221177892
39.21	-1129.71437315918
39.215	-1129.17236476603
39.22	-1128.66685121913
39.225	-1128.19838798554
39.23	-1127.76747401688
39.235	-1127.37425158303
39.24	-1127.01951783672
39.245	-1126.70313437717
39.25	-1126.4242494531
39.255	-1126.18296245157
39.26	-1125.97839822446
39.265	-1125.80969527259
39.27	-1125.6767073995
39.275	-1125.57829632343
39.28	-1125.51400984457
39.285	-1125.48301569431
39.29	-1125.48385790709
39.295	-1125.51630063288
39.3	-1125.57936932532
39.305	-1125.67226289526
39.31	-1125.79444338386
39.315	-1125.94438660686
39.32	-1126.12168129832
39.325	-1126.32539967944
39.33	-1126.55388697524
39.335	-1126.80674165782
39.34	-1127.08263055343
39.345	-1127.38017565333
39.35	-1127.69883119975
39.355	-1128.03657988587
39.36	-1128.3918449033
39.365	-1128.76384660426
39.37	-1129.15059497662
39.375	-1129.5505658361
39.38	-1129.96224863759
39.385	-1130.38333956669
39.39	-1130.81215656025
39.395	-1131.24657316212
39.4	-1131.68407700382
39.405	-1132.12269755264
39.41	-1132.55997311855
39.415	-1132.99338548306
39.42	-1133.42076336813
39.425	-1133.83954762468
39.43	-1134.24779891249
39.435	-1134.64356425547
39.44	-1135.02423967935
39.445	-1135.38817820482
39.45	-1135.73309355777
39.455	-1136.05679886551
39.46	-1136.35806619596
39.465	-1136.63465410342
39.47	-1136.8856016742
39.475	-1137.11019553032
39.48	-1137.30646710106
39.485	-1137.47373029985
39.49	-1137.61084685475
39.495	-1137.7166726405
39.5	-1137.79127585818
39.505	-1137.83327461101
39.51	-1137.84222644381
39.515	-1137.81858547325
39.52	-1137.76125435795
39.525	-1137.67019994209
39.53	-1137.54541636777
39.535	-1137.38641830685
39.54	-1137.19373199582
39.545	-1136.96702022773
39.55	-1136.70611731036
39.555	-1136.4116001587
39.56	-1136.08311208637
39.565	-1135.72074273585
39.57	-1135.32464411505
39.575	-1134.89474798757
39.58	-1134.43218090962
39.585	-1133.9372196298
39.59	-1133.40954449122
39.595	-1132.84997019345
39.6	-1132.25873644908
39.605	-1131.63620577553
39.61	-1130.98364115341
39.615	-1130.3015707649
39.62	-1129.59121081651
39.625	-1128.85430961243
39.63	-1128.09158245406
39.635	-1127.30434689828
39.64	-1126.49423039991
39.645	-1125.66312354411
39.65	-1124.81317419963
39.655	-1123.94552061293
39.66	-1123.06226581454
39.665	-1122.16572333468
39.67	-1121.25696124888
39.675	-1120.33785650639
39.68	-1119.40994495952
39.685	-1118.47432586978
39.69	-1117.53319193108
39.695	-1116.58765409519
39.7	-1115.63854849653
39.705	-1114.6879918146
39.71	-1113.73707551197
39.715	-1112.78709571069
39.72	-1111.83988452505
39.725	-1110.89624690348
39.73	-1109.95856849933
39.735	-1109.02918818208
39.74	-1108.10889920989
39.745	-1107.2001242656
39.75	-1106.30539128354
39.755	-1105.42645051355
39.76	-1104.56551413874
39.765	-1103.72489374371
39.77	-1102.90736090066
39.775	-1102.11505762505
39.78	-1101.34979654199
39.785	-1100.61408999115
39.79	-1099.90984414579
39.795	-1099.2391893246
39.8	-1098.60461252475
39.805	-1098.00736893116
39.81	-1097.44955963199
39.815	-1096.93366384183
39.82	-1096.4608665812
39.825	-1096.03336638752
39.83	-1095.65313959843
39.835	-1095.32185851025
39.84	-1095.0417723323
39.845	-1094.81388092791
39.85	-1094.63984488679
39.855	-1094.52198554139
39.86	-1094.46144503273
39.865	-1094.45976115877
39.87	-1094.51802148748
39.875	-1094.63664311261
39.88	-1094.81762186426
39.885	-1095.06165550354
39.89	-1095.36859589159
39.895	-1095.74019522719
39.9	-1096.1771980357
39.905	-1096.67997463024
39.91	-1097.24954435351
39.915	-1097.88638082121
39.92	-1098.59148973687
39.925	-1099.3659859599
39.93	-1100.21031191346
39.935	-1101.1252706036
39.94	-1102.11191450795
39.945	-1103.17100959979
39.95	-1104.30320100306
39.955	-1105.50845362606
39.96	-1106.78729370532
39.965	-1108.14077956523
39.97	-1109.56862662945
39.975	-1111.07077641274
39.98	-1112.64745889614
39.985	-1114.2986994045
39.99	-1116.02484095625
39.995	-1117.82521890623
40	-1119.69954282154
40.005	-1121.64808750186
40.01	-1123.67005381674
40.015	-1125.76486483224
40.02	-1127.93176233869
40.025	-1130.16954374323
40.03	-1132.47785430842
40.035	-1134.85501586567
40.04	-1137.29819834639
40.045	-1139.80622450024
40.05	-1142.37722904924
40.055	-1145.00852226337
40.06	-1147.69785099363
40.065	-1150.44178681373
40.07	-1153.23767897536
40.075	-1156.08264673146
40.08	-1158.97230660322
40.085	-1161.90326913949
40.09	-1164.87172193754
40.095	-1167.87363040792
40.1	-1170.90559340925
40.105	-1173.96318458974
40.11	-1177.0422952879
40.115	-1180.13930411478
40.12	-1183.24938515729
40.125	-1186.36801265563
40.13	-1189.49118124763
40.135	-1192.61451524688
40.14	-1195.73384947323
40.145	-1198.84446325854
40.15	-1201.94191270746
40.155	-1205.02243609899
40.16	-1208.08151547555
40.165	-1211.11486481086
40.17	-1214.11824290708
40.175	-1217.08695638096
40.18	-1220.01716944597
40.185	-1222.90446548838
40.19	-1225.74412968682
40.195	-1228.53264005705
40.2	-1231.26569109013
40.205	-1233.93902794251
40.21	-1236.54888888989
40.215	-1239.09082809129
40.22	-1241.56184200789
40.225	-1243.95910447222
40.23	-1246.27849318036
40.235	-1248.51718391047
40.24	-1250.6728806471
40.245	-1252.74300476177
40.25	-1254.72552725089
40.255	-1256.61811895425
40.26	-1258.41925763652
40.265	-1260.12822603169
40.27	-1261.74336741258
40.275	-1263.26365850004
40.28	-1264.68868802814
40.285	-1266.01767830455
40.29	-1267.25082616562
40.295	-1268.38819591458
40.3	-1269.42994931049
40.305	-1270.37753839554
40.31	-1271.23194354058
40.315	-1271.99430883229
40.32	-1272.66610191076
40.325	-1273.24882159879
40.33	-1273.74497438933
40.335	-1274.15603766053
40.34	-1274.48360964319
40.345	-1274.73094721677
40.35	-1274.90022553164
40.355	-1274.99355542054
40.36	-1275.0136655631
40.365	-1274.96285974822
40.37	-1274.84431690509
40.375	-1274.660707249
40.38	-1274.41400517195
40.385	-1274.1075104329
40.39	-1273.74428501275
40.395	-1273.32713556756
40.4	-1272.85900322557
40.405	-1272.34188187125
40.41	-1271.77880620063
40.415	-1271.17276802042
40.42	-1270.52548639774
40.425	-1269.83949121257
40.43	-1269.11680558971
40.435	-1268.35915833761
40.44	-1267.56874410238
40.445	-1266.74639317823
40.45	-1265.89350693542
40.455	-1265.01251390029
40.46	-1264.10405725436
40.465	-1263.16922455908
40.47	-1262.2102396911
40.475	-1261.22828961987
40.48	-1260.22517916825
40.485	-1259.20261181857
40.49	-1258.16205520436
40.495	-1257.10641537332
40.5	-1256.03803510255
40.505	-1254.95914021763
40.51	-1253.87239898166
40.515	-1252.78020093929
40.52	-1251.68603101976
40.525	-1250.5929706932
40.53	-1249.50332179304
40.535	-1248.42055365391
40.54	-1247.34799527511
40.545	-1246.28862092961
40.55	-1245.24596231747
40.555	-1244.22318082434
40.56	-1243.22387441683
40.565	-1242.25147150223
40.57	-1241.30810239924
40.575	-1240.3970161916
40.58	-1239.52160815173
40.585	-1238.68425419163
40.59	-1237.887497837
40.595	-1237.13303865921
40.6	-1236.42276919235
40.605	-1235.75896009368
40.61	-1235.14225843603
40.615	-1234.5731982516
40.62	-1234.05243636764
40.625	-1233.57944067209
40.63	-1233.15427157035
40.635	-1232.77626051288
40.64	-1232.44352857927
40.645	-1232.1554968801
40.65	-1231.91042878248
40.655	-1231.70563455313
40.66	-1231.53929958926
40.665	-1231.40894660951
40.67	-1231.31233416164
40.675	-1231.24710580386
40.68	-1231.21004555526
40.685	-1231.19885349601
40.69	-1231.21119462898
40.695	-1231.24413753193
40.7	-1231.29537254043
40.705	-1231.36198577577
40.71	-1231.44136547132
40.715	-1231.53174380817
40.72	-1231.63016403139
40.725	-1231.73421902073
40.73	-1231.84254635228
40.735	-1231.95315405845
40.74	-1232.06405017165
40.745	-1232.17341035104
40.75	-1232.27983514648
40.755	-1232.38217264358
40.76	-1232.47860434498
40.765	-1232.5679744319
40.77	-1232.64903938417
40.775	-1232.72006452107
40.78	-1232.78057814706
40.785	-1232.82886895865
40.79	-1232.86295083828
40.795	-1232.88275556264
40.8	-1232.88675504634
40.805	-1232.87331594597
40.81	-1232.84209521758
40.815	-1232.79148876139
40.82	-1232.72035634996
40.825	-1232.62816002775
40.83	-1232.5137088987
40.835	-1232.37670473749
40.84	-1232.21690584077
40.845	-1232.03388144686
40.85	-1231.82768221983
40.855	-1231.59799434302
40.86	-1231.3452271112
40.865	-1231.07028488081
40.87	-1230.77289476578
40.875	-1230.45367265948
40.88	-1230.11370808209
40.885	-1229.75298931917
40.89	-1229.37271697935
40.895	-1228.97350501035
40.9	-1228.55532611617
40.905	-1228.11976877649
40.91	-1227.66744888469
40.915	-1227.19879522149
40.92	-1226.71469459976
40.925	-1226.21563427435
40.93	-1225.70294739354
40.935	-1225.17745840148
40.94	-1224.63982216997
40.945	-1224.0915648067
40.95	-1223.5337972667
40.955	-1222.96782151878
40.96	-1222.39473487553
40.965	-1221.81514933249
40.97	-1221.23103538709
40.975	-1220.6438938078
40.98	-1220.05383957303
40.985	-1219.4621376156
40.99	-1218.86998464953
40.995	-1218.27797513338
41	-1217.68732137582
41.005	-1217.0983547083
41.01	-1216.51168127632
41.015	-1215.9283730467
41.02	-1215.34826238814
41.025	-1214.77191451229
41.03	-1214.19991217761
41.035	-1213.63244833241
41.04	-1213.07054232596
41.045	-1212.51401677252
41.05	-1211.96304317574
41.055	-1211.41926654706
41.06	-1210.88301236789
41.065	-1210.35462561212
41.07	-1209.8351470671
41.075	-1209.32500940814
41.08	-1208.82559061191
41.085	-1208.3378866439
41.09	-1207.86205146749
41.095	-1207.39928764021
41.1	-1206.95017401943
41.105	-1206.51536548347
41.11	-1206.09619323494
41.115	-1205.69270793792
41.12	-1205.30540659185
41.125	-1204.93542548447
41.13	-1204.58301408275
41.135	-1204.24889353158
41.14	-1203.93365439165
41.145	-1203.63777416666
41.15	-1203.36226636239
41.155	-1203.10709588061
41.16	-1202.87311250145
41.165	-1202.66151293571
41.17	-1202.47191710342
41.175	-1202.30505979518
41.18	-1202.1617479116
41.185	-1202.04209643439
41.19	-1201.94737808547
41.195	-1201.87804503915
41.2	-1201.8340290623
41.205	-1201.81656000387
41.21	-1201.82594385608
41.215	-1201.86244567728
41.22	-1201.92696592279
41.225	-1202.01960982318
41.23	-1202.14150587703
41.235	-1202.29300101368
